Neighbourhood,Neighbourhood Number,Gender,Question Type,Characteristic,Year,Value,Ward
Stewart Greens,4486,Total,Citizenship,Canadian citizens aged under 18,2021,440,Nakota Isga Ward
Stewart Greens,4486,Total,Citizenship,Not Canadian citizens,2021,330,Nakota Isga Ward
Stewart Greens,4486,Women+,Citizenship,Canadian citizens,2021,565,Nakota Isga Ward
Stewart Greens,4486,Women+,Citizenship,Canadian citizens aged 18 and over,2021,330,Nakota Isga Ward
Stewart Greens,4486,Women+,Citizenship,Canadian citizens aged under 18,2021,235,Nakota Isga Ward
Stewart Greens,4486,Women+,Citizenship,Not Canadian citizens,2021,170,Nakota Isga Ward
Stillwater,4468,Men+,Citizenship,Canadian citizens,2021,370,sipiwiyiniwak Ward
Stillwater,4468,Men+,Citizenship,Canadian citizens aged 18 and over,2021,285,sipiwiyiniwak Ward
Stillwater,4468,Men+,Citizenship,Canadian citizens aged under 18,2021,85,sipiwiyiniwak Ward
Stillwater,4468,Men+,Citizenship,Not Canadian citizens,2021,60,sipiwiyiniwak Ward
Stillwater,4468,Total,Citizenship,Canadian citizens,2021,775,sipiwiyiniwak Ward
Stillwater,4468,Total,Citizenship,Canadian citizens aged 18 and over,2021,565,sipiwiyiniwak Ward
Stillwater,4468,Total,Citizenship,Canadian citizens aged under 18,2021,205,sipiwiyiniwak Ward
Stillwater,4468,Total,Citizenship,Not Canadian citizens,2021,145,sipiwiyiniwak Ward
Stillwater,4468,Women+,Citizenship,Canadian citizens,2021,405,sipiwiyiniwak Ward
Stillwater,4468,Women+,Citizenship,Canadian citizens aged 18 and over,2021,285,sipiwiyiniwak Ward
Stillwater,4468,Women+,Citizenship,Canadian citizens aged under 18,2021,125,sipiwiyiniwak Ward
Stillwater,4468,Women+,Citizenship,Not Canadian citizens,2021,90,sipiwiyiniwak Ward
Strathcona,5480,Men+,Citizenship,Canadian citizens,2021,3835,papastew Ward
Strathcona,5480,Men+,Citizenship,Canadian citizens aged 18 and over,2021,3440,papastew Ward
Strathcona,5480,Men+,Citizenship,Canadian citizens aged under 18,2021,400,papastew Ward
Strathcona,5480,Men+,Citizenship,Not Canadian citizens,2021,615,papastew Ward
Strathcona,5480,Total,Citizenship,Canadian citizens,2021,7545,papastew Ward
Strathcona,5480,Total,Citizenship,Canadian citizens aged 18 and over,2021,6820,papastew Ward
Strathcona,5480,Total,Citizenship,Canadian citizens aged under 18,2021,720,papastew Ward
Strathcona,5480,Total,Citizenship,Not Canadian citizens,2021,1250,papastew Ward
Strathcona,5480,Women+,Citizenship,Canadian citizens,2021,3710,papastew Ward
Strathcona,5480,Women+,Citizenship,Canadian citizens aged 18 and over,2021,3390,papastew Ward
Strathcona,5480,Women+,Citizenship,Canadian citizens aged under 18,2021,325,papastew Ward
Strathcona,5480,Women+,Citizenship,Not Canadian citizens,2021,640,papastew Ward
Strathearn,6710,Men+,Citizenship,Canadian citizens,2021,1120,Métis Ward
Strathearn,6710,Men+,Citizenship,Canadian citizens aged 18 and over,2021,950,Métis Ward
Strathearn,6710,Men+,Citizenship,Canadian citizens aged under 18,2021,170,Métis Ward
Strathearn,6710,Men+,Citizenship,Not Canadian citizens,2021,100,Métis Ward
Strathearn,6710,Total,Citizenship,Canadian citizens,2021,2280,Métis Ward
Strathearn,6710,Total,Citizenship,Canadian citizens aged 18 and over,2021,1960,Métis Ward
Strathearn,6710,Total,Citizenship,Canadian citizens aged under 18,2021,315,Métis Ward
Strathearn,6710,Total,Citizenship,Not Canadian citizens,2021,175,Métis Ward
Strathearn,6710,Women+,Citizenship,Canadian citizens,2021,1155,Métis Ward
Strathearn,6710,Women+,Citizenship,Canadian citizens aged 18 and over,2021,1010,Métis Ward
Strathearn,6710,Women+,Citizenship,Canadian citizens aged under 18,2021,145,Métis Ward
Strathearn,6710,Women+,Citizenship,Not Canadian citizens,2021,75,Métis Ward
Suder Greens,4730,Men+,Citizenship,Canadian citizens,2021,1565,Nakota Isga Ward
Suder Greens,4730,Men+,Citizenship,Canadian citizens aged 18 and over,2021,1095,Nakota Isga Ward
Suder Greens,4730,Men+,Citizenship,Canadian citizens aged under 18,2021,470,Nakota Isga Ward
Suder Greens,4730,Men+,Citizenship,Not Canadian citizens,2021,120,Nakota Isga Ward
Suder Greens,4730,Total,Citizenship,Canadian citizens,2021,3125,Nakota Isga Ward
Suder Greens,4730,Total,Citizenship,Canadian citizens aged 18 and over,2021,2270,Nakota Isga Ward
Suder Greens,4730,Total,Citizenship,Canadian citizens aged under 18,2021,860,Nakota Isga Ward
Suder Greens,4730,Total,Citizenship,Not Canadian citizens,2021,260,Nakota Isga Ward
Suder Greens,4730,Women+,Citizenship,Canadian citizens,2021,1560,Nakota Isga Ward
Suder Greens,4730,Women+,Citizenship,Canadian citizens aged 18 and over,2021,1170,Nakota Isga Ward
Suder Greens,4730,Women+,Citizenship,Canadian citizens aged under 18,2021,385,Nakota Isga Ward
Suder Greens,4730,Women+,Citizenship,Not Canadian citizens,2021,140,Nakota Isga Ward
Summerlea,4520,Men+,Citizenship,Canadian citizens,2021,825,sipiwiyiniwak Ward
Summerlea,4520,Men+,Citizenship,Canadian citizens aged 18 and over,2021,710,sipiwiyiniwak Ward
Summerlea,4520,Men+,Citizenship,Canadian citizens aged under 18,2021,115,sipiwiyiniwak Ward
Summerlea,4520,Men+,Citizenship,Not Canadian citizens,2021,60,sipiwiyiniwak Ward
Summerlea,4520,Total,Citizenship,Canadian citizens,2021,1745,sipiwiyiniwak Ward
Summerlea,4520,Total,Citizenship,Canadian citizens aged 18 and over,2021,1490,sipiwiyiniwak Ward
Summerlea,4520,Total,Citizenship,Canadian citizens aged under 18,2021,260,sipiwiyiniwak Ward
Summerlea,4520,Total,Citizenship,Not Canadian citizens,2021,180,sipiwiyiniwak Ward
Summerlea,4520,Women+,Citizenship,Canadian citizens,2021,925,sipiwiyiniwak Ward
Summerlea,4520,Women+,Citizenship,Canadian citizens aged 18 and over,2021,780,sipiwiyiniwak Ward
Summerlea,4520,Women+,Citizenship,Canadian citizens aged under 18,2021,145,sipiwiyiniwak Ward
Summerlea,4520,Women+,Citizenship,Not Canadian citizens,2021,115,sipiwiyiniwak Ward
Summerside,6213,Men+,Citizenship,Canadian citizens,2021,7335,Karhiio Ward
Summerside,6213,Men+,Citizenship,Canadian citizens aged 18 and over,2021,5040,Karhiio Ward
Summerside,6213,Men+,Citizenship,Canadian citizens aged under 18,2021,2295,Karhiio Ward
Summerside,6213,Men+,Citizenship,Not Canadian citizens,2021,995,Karhiio Ward
Summerside,6213,Total,Citizenship,Canadian citizens,2021,14930,Karhiio Ward
Summerside,6213,Total,Citizenship,Canadian citizens aged 18 and over,2021,10195,Karhiio Ward
Summerside,6213,Total,Citizenship,Canadian citizens aged under 18,2021,4735,Karhiio Ward
Summerside,6213,Total,Citizenship,Not Canadian citizens,2021,2140,Karhiio Ward
Summerside,6213,Women+,Citizenship,Canadian citizens,2021,7590,Karhiio Ward
Summerside,6213,Women+,Citizenship,Canadian citizens aged 18 and over,2021,5155,Karhiio Ward
Summerside,6213,Women+,Citizenship,Canadian citizens aged under 18,2021,2435,Karhiio Ward
Summerside,6213,Women+,Citizenship,Not Canadian citizens,2021,1145,Karhiio Ward
Sweet Grass,5490,Men+,Citizenship,Canadian citizens,2021,1100,Ipiihkoohkanipiaohtsi Ward
Sweet Grass,5490,Men+,Citizenship,Canadian citizens aged 18 and over,2021,820,Ipiihkoohkanipiaohtsi Ward
Sweet Grass,5490,Men+,Citizenship,Canadian citizens aged under 18,2021,280,Ipiihkoohkanipiaohtsi Ward
Sweet Grass,5490,Men+,Citizenship,Not Canadian citizens,2021,150,Ipiihkoohkanipiaohtsi Ward
Sweet Grass,5490,Total,Citizenship,Canadian citizens,2021,2255,Ipiihkoohkanipiaohtsi Ward
Sweet Grass,5490,Total,Citizenship,Canadian citizens aged 18 and over,2021,1690,Ipiihkoohkanipiaohtsi Ward
Sweet Grass,5490,Total,Citizenship,Canadian citizens aged under 18,2021,560,Ipiihkoohkanipiaohtsi Ward
Sweet Grass,5490,Total,Citizenship,Not Canadian citizens,2021,315,Ipiihkoohkanipiaohtsi Ward
Sweet Grass,5490,Women+,Citizenship,Canadian citizens,2021,1155,Ipiihkoohkanipiaohtsi Ward
Sweet Grass,5490,Women+,Citizenship,Canadian citizens aged 18 and over,2021,870,Ipiihkoohkanipiaohtsi Ward
Sweet Grass,5490,Women+,Citizenship,Canadian citizens aged under 18,2021,275,Ipiihkoohkanipiaohtsi Ward
Sweet Grass,5490,Women+,Citizenship,Not Canadian citizens,2021,160,Ipiihkoohkanipiaohtsi Ward
Tamarack,6443,Men+,Citizenship,Canadian citizens,2021,2445,Sspomitapi Ward
Tamarack,6443,Men+,Citizenship,Canadian citizens aged 18 and over,2021,1415,Sspomitapi Ward
Tamarack,6443,Men+,Citizenship,Canadian citizens aged under 18,2021,1020,Sspomitapi Ward
Tamarack,6443,Men+,Citizenship,Not Canadian citizens,2021,1145,Sspomitapi Ward
Tamarack,6443,Total,Citizenship,Canadian citizens,2021,4750,Sspomitapi Ward
Tamarack,6443,Total,Citizenship,Canadian citizens aged 18 and over,2021,2865,Sspomitapi Ward
Tamarack,6443,Total,Citizenship,Canadian citizens aged under 18,2021,1890,Sspomitapi Ward
Tamarack,6443,Total,Citizenship,Not Canadian citizens,2021,2205,Sspomitapi Ward
Tamarack,6443,Women+,Citizenship,Canadian citizens,2021,2310,Sspomitapi Ward
Tamarack,6443,Women+,Citizenship,Canadian citizens aged 18 and over,2021,1440,Sspomitapi Ward
Tamarack,6443,Women+,Citizenship,Canadian citizens aged under 18,2021,870,Sspomitapi Ward
Tamarack,6443,Women+,Citizenship,Not Canadian citizens,2021,1060,Sspomitapi Ward
Tawa,6720,Men+,Citizenship,Canadian citizens,2021,695,Karhiio Ward
Tawa,6720,Men+,Citizenship,Canadian citizens aged 18 and over,2021,560,Karhiio Ward
Tawa,6720,Men+,Citizenship,Canadian citizens aged under 18,2021,135,Karhiio Ward
Tawa,6720,Men+,Citizenship,Not Canadian citizens,2021,125,Karhiio Ward
Tawa,6720,Total,Citizenship,Canadian citizens,2021,1495,Karhiio Ward
Tawa,6720,Total,Citizenship,Canadian citizens aged 18 and over,2021,1275,Karhiio Ward
Tawa,6720,Total,Citizenship,Canadian citizens aged under 18,2021,225,Karhiio Ward
Tawa,6720,Total,Citizenship,Not Canadian citizens,2021,255,Karhiio Ward
Tawa,6720,Women+,Citizenship,Canadian citizens,2021,805,Karhiio Ward
Tawa,6720,Women+,Citizenship,Canadian citizens aged 18 and over,2021,715,Karhiio Ward
Tawa,6720,Women+,Citizenship,Canadian citizens aged under 18,2021,90,Karhiio Ward
Tawa,6720,Women+,Citizenship,Not Canadian citizens,2021,130,Karhiio Ward
Terra Losa,4540,Men+,Citizenship,Canadian citizens,2021,805,Nakota Isga Ward
Terra Losa,4540,Men+,Citizenship,Canadian citizens aged 18 and over,2021,720,Nakota Isga Ward
Terra Losa,4540,Men+,Citizenship,Canadian citizens aged under 18,2021,75,Nakota Isga Ward
Terra Losa,4540,Men+,Citizenship,Not Canadian citizens,2021,60,Nakota Isga Ward
Terra Losa,4540,Total,Citizenship,Canadian citizens,2021,1850,Nakota Isga Ward
Terra Losa,4540,Total,Citizenship,Canadian citizens aged 18 and over,2021,1680,Nakota Isga Ward
Terra Losa,4540,Total,Citizenship,Canadian citizens aged under 18,2021,170,Nakota Isga Ward
Terra Losa,4540,Total,Citizenship,Not Canadian citizens,2021,135,Nakota Isga Ward
Terra Losa,4540,Women+,Citizenship,Canadian citizens,2021,1050,Nakota Isga Ward
Terra Losa,4540,Women+,Citizenship,Canadian citizens aged 18 and over,2021,960,Nakota Isga Ward
Terra Losa,4540,Women+,Citizenship,Canadian citizens aged under 18,2021,90,Nakota Isga Ward
Terra Losa,4540,Women+,Citizenship,Not Canadian citizens,2021,75,Nakota Isga Ward
Terrace Heights,6730,Men+,Citizenship,Canadian citizens,2021,845,Métis Ward
Terrace Heights,6730,Men+,Citizenship,Canadian citizens aged 18 and over,2021,730,Métis Ward
Terrace Heights,6730,Men+,Citizenship,Canadian citizens aged under 18,2021,110,Métis Ward
Terrace Heights,6730,Men+,Citizenship,Not Canadian citizens,2021,130,Métis Ward
Terrace Heights,6730,Total,Citizenship,Canadian citizens,2021,1750,Métis Ward
Terrace Heights,6730,Total,Citizenship,Canadian citizens aged 18 and over,2021,1505,Métis Ward
Terrace Heights,6730,Total,Citizenship,Canadian citizens aged under 18,2021,250,Métis Ward
Terrace Heights,6730,Total,Citizenship,Not Canadian citizens,2021,235,Métis Ward
Terrace Heights,6730,Women+,Citizenship,Canadian citizens,2021,910,Métis Ward
Terrace Heights,6730,Women+,Citizenship,Canadian citizens aged 18 and over,2021,770,Métis Ward
Terrace Heights,6730,Women+,Citizenship,Canadian citizens aged under 18,2021,135,Métis Ward
Terrace Heights,6730,Women+,Citizenship,Not Canadian citizens,2021,105,Métis Ward
Terwillegar Towne,5640,Men+,Citizenship,Canadian citizens,2021,2720,pihêsiwin Ward
Terwillegar Towne,5640,Men+,Citizenship,Canadian citizens aged 18 and over,2021,1945,pihêsiwin Ward
Terwillegar Towne,5640,Men+,Citizenship,Canadian citizens aged under 18,2021,775,pihêsiwin Ward
Terwillegar Towne,5640,Men+,Citizenship,Not Canadian citizens,2021,230,pihêsiwin Ward
Terwillegar Towne,5640,Total,Citizenship,Canadian citizens,2021,5535,pihêsiwin Ward
Terwillegar Towne,5640,Total,Citizenship,Canadian citizens aged 18 and over,2021,3980,pihêsiwin Ward
Terwillegar Towne,5640,Total,Citizenship,Canadian citizens aged under 18,2021,1555,pihêsiwin Ward
Terwillegar Towne,5640,Total,Citizenship,Not Canadian citizens,2021,525,pihêsiwin Ward
Terwillegar Towne,5640,Women+,Citizenship,Canadian citizens,2021,2820,pihêsiwin Ward
Terwillegar Towne,5640,Women+,Citizenship,Canadian citizens aged 18 and over,2021,2030,pihêsiwin Ward
Terwillegar Towne,5640,Women+,Citizenship,Canadian citizens aged under 18,2021,785,pihêsiwin Ward
Terwillegar Towne,5640,Women+,Citizenship,Not Canadian citizens,2021,295,pihêsiwin Ward
The Hamptons,4461,Men+,Citizenship,Canadian citizens,2021,5640,sipiwiyiniwak Ward
The Hamptons,4461,Men+,Citizenship,Canadian citizens aged 18 and over,2021,3880,sipiwiyiniwak Ward
The Hamptons,4461,Men+,Citizenship,Canadian citizens aged under 18,2021,1760,sipiwiyiniwak Ward
The Hamptons,4461,Men+,Citizenship,Not Canadian citizens,2021,630,sipiwiyiniwak Ward
The Hamptons,4461,Total,Citizenship,Canadian citizens,2021,11515,sipiwiyiniwak Ward
The Hamptons,4461,Total,Citizenship,Canadian citizens aged 18 and over,2021,8090,sipiwiyiniwak Ward
The Hamptons,4461,Total,Citizenship,Canadian citizens aged under 18,2021,3420,sipiwiyiniwak Ward
The Hamptons,4461,Total,Citizenship,Not Canadian citizens,2021,1285,sipiwiyiniwak Ward
The Hamptons,4461,Women+,Citizenship,Canadian citizens,2021,5870,sipiwiyiniwak Ward
The Hamptons,4461,Women+,Citizenship,Canadian citizens aged 18 and over,2021,4210,sipiwiyiniwak Ward
The Hamptons,4461,Women+,Citizenship,Canadian citizens aged under 18,2021,1660,sipiwiyiniwak Ward
The Hamptons,4461,Women+,Citizenship,Not Canadian citizens,2021,655,sipiwiyiniwak Ward
The Orchards At Ellerslie,6216,Men+,Citizenship,Canadian citizens,2021,2460,Karhiio Ward
The Orchards At Ellerslie,6216,Men+,Citizenship,Canadian citizens aged 18 and over,2021,1630,Karhiio Ward
The Orchards At Ellerslie,6216,Men+,Citizenship,Canadian citizens aged under 18,2021,835,Karhiio Ward
The Orchards At Ellerslie,6216,Men+,Citizenship,Not Canadian citizens,2021,665,Karhiio Ward
The Orchards At Ellerslie,6216,Total,Citizenship,Canadian citizens,2021,4795,Karhiio Ward
The Orchards At Ellerslie,6216,Total,Citizenship,Canadian citizens aged 18 and over,2021,3245,Karhiio Ward
The Orchards At Ellerslie,6216,Total,Citizenship,Canadian citizens aged under 18,2021,1550,Karhiio Ward
The Orchards At Ellerslie,6216,Total,Citizenship,Not Canadian citizens,2021,1340,Karhiio Ward
The Orchards At Ellerslie,6216,Women+,Citizenship,Canadian citizens,2021,2335,Karhiio Ward
The Orchards At Ellerslie,6216,Women+,Citizenship,Canadian citizens aged 18 and over,2021,1615,Karhiio Ward
The Orchards At Ellerslie,6216,Women+,Citizenship,Canadian citizens aged under 18,2021,720,Karhiio Ward
The Orchards At Ellerslie,6216,Women+,Citizenship,Not Canadian citizens,2021,675,Karhiio Ward
The Uplands,4464,Men+,Citizenship,Canadian citizens,2021,400,sipiwiyiniwak Ward
The Uplands,4464,Men+,Citizenship,Canadian citizens aged 18 and over,2021,275,sipiwiyiniwak Ward
The Uplands,4464,Men+,Citizenship,Canadian citizens aged under 18,2021,125,sipiwiyiniwak Ward
The Uplands,4464,Men+,Citizenship,Not Canadian citizens,2021,45,sipiwiyiniwak Ward
The Uplands,4464,Total,Citizenship,Canadian citizens,2021,775,sipiwiyiniwak Ward
The Uplands,4464,Total,Citizenship,Canadian citizens aged 18 and over,2021,565,sipiwiyiniwak Ward
The Uplands,4464,Total,Citizenship,Canadian citizens aged under 18,2021,215,sipiwiyiniwak Ward
The Uplands,4464,Total,Citizenship,Not Canadian citizens,2021,100,sipiwiyiniwak Ward
The Uplands,4464,Women+,Citizenship,Canadian citizens,2021,380,sipiwiyiniwak Ward
The Uplands,4464,Women+,Citizenship,Canadian citizens aged 18 and over,2021,290,sipiwiyiniwak Ward
The Uplands,4464,Women+,Citizenship,Canadian citizens aged under 18,2021,90,sipiwiyiniwak Ward
The Uplands,4464,Women+,Citizenship,Not Canadian citizens,2021,60,sipiwiyiniwak Ward
Thorncliff,4560,Men+,Citizenship,Canadian citizens,2021,1280,sipiwiyiniwak Ward
Thorncliff,4560,Men+,Citizenship,Canadian citizens aged 18 and over,2021,980,sipiwiyiniwak Ward
Thorncliff,4560,Men+,Citizenship,Canadian citizens aged under 18,2021,300,sipiwiyiniwak Ward
Thorncliff,4560,Men+,Citizenship,Not Canadian citizens,2021,460,sipiwiyiniwak Ward
Thorncliff,4560,Total,Citizenship,Canadian citizens,2021,2540,sipiwiyiniwak Ward
Thorncliff,4560,Total,Citizenship,Canadian citizens aged 18 and over,2021,1970,sipiwiyiniwak Ward
Thorncliff,4560,Total,Citizenship,Canadian citizens aged under 18,2021,570,sipiwiyiniwak Ward
Thorncliff,4560,Total,Citizenship,Not Canadian citizens,2021,1010,sipiwiyiniwak Ward
Thorncliff,4560,Women+,Citizenship,Canadian citizens,2021,1255,sipiwiyiniwak Ward
Thorncliff,4560,Women+,Citizenship,Canadian citizens aged 18 and over,2021,985,sipiwiyiniwak Ward
Thorncliff,4560,Women+,Citizenship,Canadian citizens aged under 18,2021,265,sipiwiyiniwak Ward
Thorncliff,4560,Women+,Citizenship,Not Canadian citizens,2021,550,sipiwiyiniwak Ward
Tipaskan,6750,Men+,Citizenship,Canadian citizens,2021,1180,Karhiio Ward
Tipaskan,6750,Men+,Citizenship,Canadian citizens aged 18 and over,2021,855,Karhiio Ward
Tipaskan,6750,Men+,Citizenship,Canadian citizens aged under 18,2021,320,Karhiio Ward
Tipaskan,6750,Men+,Citizenship,Not Canadian citizens,2021,285,Karhiio Ward
Tipaskan,6750,Total,Citizenship,Canadian citizens,2021,2245,Karhiio Ward
Tipaskan,6750,Total,Citizenship,Canadian citizens aged 18 and over,2021,1645,Karhiio Ward
Tipaskan,6750,Total,Citizenship,Canadian citizens aged under 18,2021,595,Karhiio Ward
Tipaskan,6750,Total,Citizenship,Not Canadian citizens,2021,540,Karhiio Ward
Tipaskan,6750,Women+,Citizenship,Canadian citizens,2021,1060,Karhiio Ward
Tipaskan,6750,Women+,Citizenship,Canadian citizens aged 18 and over,2021,790,Karhiio Ward
Tipaskan,6750,Women+,Citizenship,Canadian citizens aged under 18,2021,275,Karhiio Ward
Tipaskan,6750,Women+,Citizenship,Not Canadian citizens,2021,255,Karhiio Ward
Trumpeter Area,4471,Men+,Citizenship,Canadian citizens,2021,990,Nakota Isga Ward
Trumpeter Area,4471,Men+,Citizenship,Canadian citizens aged 18 and over,2021,730,Nakota Isga Ward
Trumpeter Area,4471,Men+,Citizenship,Canadian citizens aged under 18,2021,260,Nakota Isga Ward
Trumpeter Area,4471,Men+,Citizenship,Not Canadian citizens,2021,45,Nakota Isga Ward
Trumpeter Area,4471,Total,Citizenship,Canadian citizens,2021,1935,Nakota Isga Ward
Trumpeter Area,4471,Total,Citizenship,Canadian citizens aged 18 and over,2021,1420,Nakota Isga Ward
Trumpeter Area,4471,Total,Citizenship,Canadian citizens aged under 18,2021,510,Nakota Isga Ward
Trumpeter Area,4471,Total,Citizenship,Not Canadian citizens,2021,105,Nakota Isga Ward
Trumpeter Area,4471,Women+,Citizenship,Canadian citizens,2021,950,Nakota Isga Ward
Trumpeter Area,4471,Women+,Citizenship,Canadian citizens aged 18 and over,2021,695,Nakota Isga Ward
Trumpeter Area,4471,Women+,Citizenship,Canadian citizens aged under 18,2021,250,Nakota Isga Ward
Trumpeter Area,4471,Women+,Citizenship,Not Canadian citizens,2021,60,Nakota Isga Ward
Tweddle Place,6760,Men+,Citizenship,Canadian citizens,2021,1275,Karhiio Ward
